"mlbam_id","person_strike_zone_top","person_strike_zone_bottom"
452394,3.319,1.513
452407,3.467,1.589
425852,3.411,1.565
459276,3.411,1.565
440885,3.371,1.535
440779,3.467,1.589
441320,3.26,1.481
440171,3.301,1.504
441755,3.319,1.513
447235,3.549,1.627
448955,3.49,1.601
459121,3.49,1.601
407156,3.756,1.746
440185,3.26,1.481
456442,3.467,1.589
443071,3.319,1.513
440728,3.371,1.535
438180,3.49,1.601
459159,3.656,1.677
529702,3.411,1.565
449004,3.371,1.535
445574,3.95,1.975
440854,3.467,1.589
436737,3.575,1.681
448980,3.49,1.601
459108,3.549,1.627
449015,3.319,1.513
438402,3.371,1.535
443274,3.411,1.565
459154,3.49,1.601
452428,3.411,1.565
452412,3.371,1.535
436348,3.371,1.535
466802,3.49,1.601
449739,3.467,1.589
459127,3.371,1.535
452606,3.411,1.565
452375,3.371,1.535
447250,3.319,1.513
440796,3.467,1.589
459147,3.575,1.681
425829,3.49,1.601
440234,3.575,1.681
441112,3.467,1.589
442342,3.411,1.565
455307,3.549,1.627
451466,3.411,1.565
454197,3.549,1.627
459062,3.467,1.589
436369,3.319,1.513
441632,3.549,1.627
420673,3.319,1.513
435728,3.411,1.565
454202,3.49,1.601
459119,3.411,1.565
449008,3.411,1.565
459025,3.371,1.535
438215,3.549,1.627
459107,NA,NA
454195,3.411,1.565
440786,3.467,1.589
440849,3.49,1.601
454212,3.467,1.589
459058,3.49,1.601
459173,3.301,1.504
441948,3.411,1.565
454180,3.549,1.627
437382,3.411,1.565
445320,3.301,1.504
459044,3.319,1.513
461389,3.467,1.589
400301,3.371,1.535
459035,3.26,1.481
459046,3.411,1.565
449002,3.411,1.565
438197,3.411,1.565
407398,3.319,1.513
444011,3.319,1.513
459279,3.371,1.535
444408,3.575,1.681
447527,3.411,1.565
459032,3.467,1.589
334393,3.301,1.504
440181,3.467,1.589
448992,3.49,1.601
441921,3.756,1.746
440878,3.467,1.589
459157,3.319,1.513
459071,3.411,1.565
447261,3.49,1.601
459079,3.549,1.627
448951,3.49,1.601
456615,3.49,1.601
462442,3.371,1.535
436731,3.549,1.627
458181,3.549,1.627
459074,3.411,1.565
448974,3.411,1.565
447260,3.179,1.474
447574,3.575,1.681
459138,3.467,1.589
448962,3.575,1.681
448995,3.371,1.535
447349,3.575,1.681
454218,3.411,1.565
459027,3.319,1.513
443425,3.371,1.535
454193,3.411,1.565
459106,3.411,1.565
455275,3.467,1.589
442712,3.301,1.504
437396,3.301,1.504
459130,3.467,1.589
440858,3.467,1.589
440054,3.411,1.565
444059,3.411,1.565
445577,3.371,1.535
448223,3.467,1.589
456883,3.319,1.513
459150,3.49,1.601
459091,3.549,1.627
459069,3.549,1.627
407829,3.371,1.535
441931,3.411,1.565
452415,3.467,1.589
452194,3.411,1.565
440241,3.656,1.677
438250,3.549,1.627
459057,3.319,1.513
452435,3.467,1.589
459169,3.467,1.589
150238,3.656,1.677
459076,3.371,1.535
449005,3.49,1.601
459053,3.49,1.601
452363,3.49,1.601
436370,3.467,1.589
445345,3.549,1.627
438193,3.319,1.513
459164,3.49,1.601
459095,3.371,1.535
452385,3.371,1.535
459042,3.371,1.535
451473,3.49,1.601
459132,3.467,1.589
438410,3.285,1.487
452427,3.49,1.601
439329,3.549,1.627
459285,3.371,1.535
455163,3.49,1.601
459092,3.49,1.601
435903,3.49,1.601
472480,3.656,1.677
436762,3.371,1.535
455734,3.301,1.504
439226,3.285,1.487
459117,3.371,1.535
437169,3.49,1.601
447256,3.467,1.589
438226,3.49,1.601
449016,3.49,1.601
452425,3.467,1.589
448193,3.319,1.513
452347,NA,NA
459283,3.301,1.504
444004,3.319,1.513
441401,3.49,1.601
440767,3.301,1.504
441922,3.49,1.601
459139,3.371,1.535
452437,3.656,1.677
406670,3.319,1.513
436210,3.371,1.535
454184,3.371,1.535
447237,3.49,1.601
440567,3.371,1.535
440187,3.411,1.565
459290,3.549,1.627
452605,3.575,1.681
452421,3.371,1.535
440084,3.49,1.601
425785,3.411,1.565
437172,3.467,1.589
452431,3.49,1.601
279578,3.26,1.481
460569,3.756,1.746
440227,3.49,1.601
440557,3.49,1.601
449019,3.656,1.677
448947,3.575,1.681
452400,3.549,1.627
442909,3.49,1.601
452393,3.467,1.589
459145,3.49,1.601
452608,3.467,1.589
448203,3.371,1.535
450319,3.371,1.535
459047,3.371,1.535
441403,3.301,1.504
438213,3.49,1.601
439303,3.467,1.589
407298,3.467,1.589
459050,3.49,1.601
443414,3.319,1.513
444599,3.467,1.589
440189,3.371,1.535
454178,3.575,1.681
440769,3.467,1.589
455014,3.411,1.565
452411,3.49,1.601
459287,3.411,1.565
436376,3.467,1.589
459144,3.371,1.535
443063,3.371,1.535
443919,3.411,1.565
444912,3.411,1.565
448970,3.411,1.565
459155,3.411,1.565
453821,3.467,1.589
459043,3.467,1.589
440770,3.49,1.601
459142,3.301,1.504
459033,3.411,1.565
437916,3.49,1.601
448864,3.301,1.504
459089,3.549,1.627
448957,3.467,1.589
436229,3.371,1.535
459131,3.285,1.487
228594,3.467,1.589
459096,3.26,1.481
449858,3.411,1.565
447391,3.26,1.481
448967,3.319,1.513
445980,3.575,1.681
459160,3.49,1.601
454206,3.411,1.565
452351,3.411,1.565
452392,3.26,1.481
342892,3.49,1.601
459172,3.411,1.565
452436,3.467,1.589
459152,3.549,1.627
448990,3.467,1.589
459165,3.467,1.589
459265,3.301,1.504
454186,3.371,1.535
459829,3.49,1.601
459065,3.301,1.504
452417,3.371,1.535
459296,3.656,1.677
436359,3.467,1.589
459038,3.371,1.535
448996,3.467,1.589
459137,3.411,1.565
217096,3.467,1.589
456467,3.467,1.589
454204,3.467,1.589
459060,3.411,1.565
444593,3.656,1.677
440235,3.371,1.535
459134,3.467,1.589
459261,3.371,1.535
448983,3.467,1.589
437747,3.301,1.504
454205,3.549,1.627
440906,3.49,1.601
437716,3.319,1.513
459104,3.549,1.627
440206,3.319,1.513
459151,3.411,1.565
448999,3.319,1.513
439345,3.411,1.565
452262,3.467,1.589
438183,3.549,1.627
346855,3.467,1.589
459087,3.411,1.565
452954,3.49,1.601
448958,3.467,1.589
442329,3.467,1.589
440230,3.301,1.504
447249,3.319,1.513
444028,3.49,1.601
459123,3.549,1.627
440553,3.371,1.535
459280,3.371,1.535
441129,3.371,1.535
443910,3.411,1.565
455276,3.49,1.601
459168,3.549,1.627
439864,3.49,1.601
277184,3.549,1.627
437198,3.301,1.504
453840,3.371,1.535
444047,3.467,1.589
447259,3.411,1.565
448989,3.549,1.627
459146,3.49,1.601
407929,3.49,1.601
459030,3.49,1.601
459120,3.467,1.589
441937,3.467,1.589
440221,3.549,1.627
459077,3.467,1.589
452354,3.411,1.565
445991,3.411,1.565
448982,3.411,1.565
453816,3.656,1.677
439865,3.549,1.627
459136,3.301,1.504
459068,3.49,1.601
459055,3.301,1.504
436926,3.467,1.589
443295,3.319,1.513
448952,3.467,1.589
462541,3.467,1.589
448997,3.411,1.565
440757,3.467,1.589
456728,3.301,1.504
438697,3.49,1.601
447258,3.467,1.589
459028,3.371,1.535
452369,3.467,1.589
459039,3.49,1.601
452190,3.549,1.627
459256,3.371,1.535
459026,3.319,1.513
459105,3.49,1.601
459266,3.319,1.513
459141,3.49,1.601
429731,3.467,1.589
444050,3.411,1.565
455895,3.411,1.565
459090,3.319,1.513
459135,3.319,1.513
459067,3.467,1.589
443983,3.411,1.565
441949,3.549,1.627
440750,3.49,1.601
459295,3.301,1.504
453487,3.411,1.565
448963,3.301,1.504
459111,3.371,1.535
448966,3.319,1.513
452590,3.301,1.504
459034,3.49,1.601
440195,3.411,1.565
451568,3.49,1.601
425540,3.411,1.565
459118,3.319,1.513
442337,3.49,1.601
462544,3.371,1.535
440755,3.467,1.589
459259,3.411,1.565
443986,3.656,1.677
452403,3.467,1.589
456892,3.549,1.627
459122,3.411,1.565
448977,3.467,1.589
460404,3.49,1.601
435904,3.549,1.627
346800,3.301,1.504
459158,3.467,1.589
452422,3.371,1.535
457389,3.575,1.681
461372,3.285,1.487
459099,3.371,1.535
459163,3.467,1.589
459288,3.467,1.589
459097,3.411,1.565
459258,3.301,1.504
461773,3.467,1.589
452597,3.371,1.535
459049,3.49,1.601
459156,3.411,1.565
459291,3.656,1.677
456466,3.371,1.535
459098,3.49,1.601
448993,3.467,1.589
448949,3.467,1.589
459267,3.285,1.487
440738,3.49,1.601
446943,3.49,1.601
459257,3.656,1.677
346867,3.549,1.627
459162,3.575,1.681
448979,3.371,1.535
400127,3.467,1.589
439845,3.285,1.487
436525,3.49,1.601
448976,3.411,1.565
445997,3.411,1.565
451721,3.549,1.627
452410,3.371,1.535
452433,3.301,1.504
459140,3.371,1.535
424925,3.49,1.601
449140,3.301,1.504
452371,3.319,1.513
425586,3.411,1.565
449022,3.467,1.589
459102,3.319,1.513
449000,3.467,1.589
452402,3.467,1.589
440880,3.549,1.627
440804,3.467,1.589
448986,3.549,1.627
150183,3.549,1.627
136770,3.411,1.565
136267,3.575,1.681
276351,3.575,1.681
150484,3.411,1.565
346861,3.371,1.535
150209,3.49,1.601
400051,3.575,1.681
150212,3.467,1.589
279782,3.656,1.677
434758,3.467,1.589
441386,3.411,1.565
150081,3.49,1.601
150318,3.467,1.589
204020,3.411,1.565
441300,3.549,1.627
442462,3.467,1.589
284571,3.95,1.975
150456,3.319,1.513
276511,3.49,1.601
150029,3.575,1.681
400110,3.549,1.627
434880,3.371,1.535
438425,3.411,1.565
150021,3.319,1.513
150441,3.319,1.513
282328,3.411,1.565
436741,3.319,1.513
400091,3.411,1.565
285075,3.49,1.601
279566,3.285,1.487
441331,3.49,1.601
438712,3.411,1.565
435894,3.411,1.565
466782,3.49,1.601
435881,3.49,1.601
400115,3.371,1.535
400099,3.371,1.535
136420,3.549,1.627
425266,3.411,1.565
442905,3.371,1.535
150329,3.549,1.627
282880,3.575,1.681
441291,3.549,1.627
133220,3.319,1.513
324892,3.49,1.601
442907,3.575,1.681
441311,3.371,1.535
150220,3.467,1.589
335092,3.49,1.601
435882,3.319,1.513
400076,3.467,1.589
150116,3.371,1.535
441279,3.411,1.565
276530,3.49,1.601
435901,3.467,1.589
400104,3.49,1.601
400154,3.371,1.535
437403,3.49,1.601
282879,3.656,1.677
213711,3.575,1.681
150420,3.285,1.487
431158,3.467,1.589
235194,3.411,1.565
438955,3.49,1.601
438925,3.467,1.589
442913,3.656,1.677
346871,3.49,1.601
408112,3.49,1.601
150449,3.411,1.565
346868,3.656,1.677
440554,3.575,1.681
276543,3.49,1.601
400284,3.411,1.565
436534,3.467,1.589
407806,3.467,1.589
443725,3.49,1.601
349192,3.467,1.589
436524,3.575,1.681
220305,3.467,1.589
407873,3.549,1.627
438937,3.756,1.746
442902,3.467,1.589
442926,3.411,1.565
442899,NA,NA
346840,3.575,1.681
439840,3.371,1.535
406678,3.319,1.513
346793,3.549,1.627
346848,3.411,1.565
461888,3.49,1.601
275933,3.467,1.589
430894,3.319,1.513
407846,3.49,1.601
435878,3.467,1.589
440564,3.411,1.565
438729,3.301,1.504
150135,3.549,1.627
331492,3.656,1.677
442915,3.575,1.681
235494,3.411,1.565
437725,3.467,1.589
436533,3.371,1.535
438719,3.467,1.589
438689,3.575,1.681
438703,3.467,1.589
438952,3.49,1.601
438423,3.319,1.513
437730,3.549,1.627
439860,3.49,1.601
442901,3.371,1.535
442927,3.467,1.589
437402,3.49,1.601
449150,3.49,1.601
439841,3.371,1.535
443752,3.319,1.513
437401,3.411,1.565
443741,3.411,1.565
441289,3.411,1.565
400137,3.756,1.746
443724,3.467,1.589
276353,3.549,1.627
437743,3.549,1.627
438693,3.549,1.627
442894,3.575,1.681
291565,3.467,1.589
407488,3.319,1.513
408210,3.26,1.481
436520,3.49,1.601
294558,3.467,1.589
436514,3.371,1.535
444922,3.301,1.504
276541,3.371,1.535
439876,3.467,1.589
439862,3.49,1.601
441327,3.371,1.535
400139,3.411,1.565
453938,3.371,1.535
277411,3.49,1.601
442153,3.411,1.565
276913,3.49,1.601
434521,3.467,1.589
443765,3.371,1.535
276545,3.411,1.565
441416,3.319,1.513
438957,3.319,1.513
441330,3.467,1.589
400135,3.371,1.535
437413,3.371,1.535
442496,3.319,1.513
438921,3.285,1.487
276547,3.371,1.535
218994,3.49,1.601
440350,3.467,1.589
400060,3.575,1.681
277405,3.467,1.589
400075,3.301,1.504
407400,3.575,1.681
436521,3.467,1.589
440812,3.411,1.565
441423,3.319,1.513
329092,3.411,1.565
400019,3.467,1.589
440814,3.411,1.565
400141,3.411,1.565
458961,3.575,1.681
442437,3.319,1.513
443758,3.467,1.589
344924,3.467,1.589
276529,3.549,1.627
431095,3.467,1.589
441293,3.549,1.627
425427,3.371,1.535
443737,3.49,1.601
441400,3.575,1.681
441298,3.49,1.601
218596,3.411,1.565
441390,3.179,1.474
439846,3.411,1.565
438713,3.49,1.601
439881,3.467,1.589
456447,3.319,1.513
442463,3.411,1.565
442151,3.319,1.513
438692,3.301,1.504
439905,3.756,1.746
437722,3.411,1.565
436512,3.575,1.681
435887,3.467,1.589
436527,3.411,1.565
438704,3.467,1.589
436751,3.371,1.535
460368,3.319,1.513
443760,3.411,1.565
442438,3.575,1.681
438942,3.371,1.535
441658,3.549,1.627
408216,3.371,1.535
436536,3.688,1.747
436750,3.756,1.746
441333,3.467,1.589
434338,3.467,1.589
276527,3.467,1.589
437727,3.467,1.589
438707,3.575,1.681
440559,3.285,1.487
408235,3.319,1.513
430944,3.549,1.627
133980,3.467,1.589
400087,3.411,1.565
436516,3.371,1.535
440081,3.371,1.535
442484,3.467,1.589
441395,3.575,1.681
443307,3.411,1.565
438725,3.411,1.565
460650,3.49,1.601
424364,3.49,1.601
441420,3.49,1.601
435905,3.467,1.589
430950,3.371,1.535
440083,3.549,1.627
443746,3.411,1.565
436728,3.301,1.504
438947,3.467,1.589
442452,3.49,1.601
438936,3.371,1.535
441312,3.285,1.487
437386,3.49,1.601
443736,3.371,1.535
441288,3.549,1.627
438930,3.467,1.589
276516,3.467,1.589
424324,3.49,1.601
441280,3.467,1.589
441849,3.49,1.601
441384,3.549,1.627
439879,3.467,1.589
420924,3.49,1.601
442466,3.467,1.589
407817,3.549,1.627
400112,3.467,1.589
335992,3.656,1.677
437720,3.49,1.601
439875,3.49,1.601
441409,3.549,1.627
438702,3.411,1.565
436745,3.319,1.513
407827,3.411,1.565
436549,3.371,1.535
406873,3.371,1.535
449128,3.756,1.746
439557,3.371,1.535
436752,3.49,1.601
437400,3.371,1.535
330892,3.549,1.627
442147,3.467,1.589
439874,3.411,1.565
436757,3.411,1.565
437412,3.371,1.535
400002,3.575,1.681
150182,3.371,1.535
440569,3.49,1.601
400306,3.49,1.601
452302,3.285,1.487
150003,3.411,1.565
447266,3.371,1.535
277418,3.411,1.565
439861,3.411,1.565
438932,3.285,1.487
400146,3.411,1.565
407380,3.411,1.565
424425,3.371,1.535
458509,3.467,1.589
150134,3.467,1.589
441304,3.319,1.513
279561,3.467,1.589
455285,3.467,1.589
456016,3.49,1.601
425548,3.49,1.601
442146,3.285,1.487
439872,3.467,1.589
436722,3.549,1.627
442458,3.49,1.601
441325,3.467,1.589
473825,NA,NA
276373,3.549,1.627
438928,3.549,1.627
439848,3.319,1.513
441316,3.49,1.601
232994,3.319,1.513
436531,3.467,1.589
408103,3.49,1.601
436765,3.371,1.535
443748,3.319,1.513
451483,3.575,1.681
438939,3.49,1.601
445343,3.549,1.627
440364,3.549,1.627
441283,3.49,1.601
437380,3.467,1.589
443759,3.467,1.589
430909,3.575,1.681
436519,3.467,1.589
430900,3.467,1.589
435899,3.371,1.535
425544,3.371,1.535
437709,3.656,1.677
442469,3.549,1.627
438708,3.285,1.487
437218,3.411,1.565
437411,3.411,1.565
425836,3.371,1.535
438927,3.319,1.513
442920,3.49,1.601
150020,3.301,1.504
150397,3.467,1.589
441396,3.285,1.487
425246,3.411,1.565
441406,3.467,1.589
276531,3.467,1.589
453681,3.49,1.601
436754,3.301,1.504
437739,3.319,1.513
442443,3.467,1.589
437750,3.301,1.504
435880,3.467,1.589
441839,3.319,1.513
400102,3.549,1.627
429360,3.575,1.681
456018,3.319,1.513
436517,3.285,1.487
430942,3.49,1.601
441428,3.549,1.627
438723,3.411,1.565
442471,3.656,1.677
438922,3.688,1.747
439882,3.575,1.681
443456,3.467,1.589
438699,3.575,1.681
334492,3.371,1.535
442166,3.467,1.589
442440,3.49,1.601
437719,3.371,1.535
443732,3.319,1.513
452619,3.467,1.589
455030,3.411,1.565
436763,3.49,1.601
436378,3.411,1.565
442455,3.49,1.601
438711,3.49,1.601
408067,3.49,1.601
276518,3.549,1.627
439297,3.301,1.504
436530,3.467,1.589
276507,3.411,1.565
437405,3.49,1.601
440594,3.301,1.504
458510,3.656,1.677
455299,3.49,1.601
340393,3.411,1.565
439849,3.371,1.535
435406,3.319,1.513
437923,3.549,1.627
442912,3.301,1.504
442482,3.49,1.601
442150,3.49,1.601
436537,3.371,1.535
442441,3.549,1.627
455609,3.411,1.565
438724,3.467,1.589
441388,3.49,1.601
441947,3.656,1.677
459853,3.467,1.589
436540,3.82,1.665
441657,3.549,1.627
440582,3.371,1.535
437414,3.319,1.513
444317,3.575,1.681
430926,3.371,1.535
437381,3.467,1.589
449131,3.756,1.746
444038,3.549,1.627
459865,3.301,1.504
400181,3.49,1.601
346860,3.49,1.601
435895,3.411,1.565
439847,3.411,1.565
441392,3.26,1.481
437410,3.411,1.565
436510,3.371,1.535
460653,3.756,1.746
439850,3.411,1.565
442442,3.756,1.746
437724,3.319,1.513
443730,3.301,1.504
442460,3.49,1.601
441417,3.467,1.589
440343,3.49,1.601
441418,3.411,1.565
447406,3.467,1.589
443757,3.319,1.513
438688,3.688,1.747
443747,3.549,1.627
442450,3.319,1.513
438691,3.371,1.535
425386,3.411,1.565
457378,3.371,1.535
439549,3.319,1.513
438706,3.756,1.746
443750,3.549,1.627
445647,3.467,1.589
447417,3.467,1.589
442472,3.467,1.589
438919,3.467,1.589
438716,3.549,1.627
438944,3.49,1.601
442479,3.49,1.601
442444,3.411,1.565
408296,3.285,1.487
453625,3.467,1.589
453660,3.575,1.681
439859,3.411,1.565
438953,3.549,1.627
436756,3.411,1.565
442454,3.467,1.589
440550,3.467,1.589
443751,3.49,1.601
437906,3.467,1.589
440587,3.467,1.589
439838,3.467,1.589
442906,3.411,1.565
442910,3.49,1.601
461876,3.467,1.589
443744,3.411,1.565
445232,3.411,1.565
441397,3.371,1.535
443722,3.411,1.565
460424,3.371,1.535
442159,3.49,1.601
442474,3.285,1.487
452604,3.411,1.565
443731,3.549,1.627
439863,3.411,1.565
442477,3.411,1.565
435898,3.467,1.589
407868,3.411,1.565
442445,3.467,1.589
437726,3.301,1.504
460433,3.467,1.589
449129,3.467,1.589
439883,3.49,1.601
425861,3.411,1.565
447320,3.49,1.601
436743,3.467,1.589
437741,3.688,1.747
442487,3.467,1.589
283051,3.319,1.513
440575,3.319,1.513
451723,3.371,1.535
439837,3.301,1.504
441410,3.301,1.504
437398,3.467,1.589
443742,3.371,1.535
407864,3.411,1.565
435888,3.319,1.513
277399,3.371,1.535
441414,3.301,1.504
437708,3.549,1.627
442465,3.467,1.589
447270,3.82,1.665
439878,3.285,1.487
434700,3.549,1.627
436511,3.411,1.565
442917,3.371,1.535
439851,3.371,1.535
456857,3.575,1.681
447404,3.656,1.677
436532,3.371,1.535
446949,3.467,1.589
464826,3.411,1.565
459373,3.411,1.565
430939,3.411,1.565
436740,3.411,1.565
452584,3.467,1.589
408052,3.575,1.681
442142,3.371,1.535
425775,3.301,1.504
441334,3.371,1.535
439843,3.467,1.589
425566,3.301,1.504
460246,3.411,1.565
441324,3.549,1.627
446912,3.549,1.627
435890,3.549,1.627
435884,3.467,1.589
438695,3.656,1.677
440565,3.411,1.565
452451,3.49,1.601
436513,3.549,1.627
443723,3.371,1.535
442750,3.549,1.627
458977,3.549,1.627
460647,3.411,1.565
441421,3.371,1.535
435896,3.467,1.589
441385,3.549,1.627
437740,3.411,1.565
447410,3.467,1.589
441405,3.467,1.589
435902,3.411,1.565
442916,3.411,1.565
408301,3.371,1.535
442149,3.371,1.535
440801,3.411,1.565
437384,3.319,1.513
437393,3.49,1.601
459293,3.656,1.677
407073,3.549,1.627
444507,3.319,1.513
439869,3.371,1.535
437744,3.371,1.535
440806,3.549,1.627
456104,3.575,1.681
439880,3.549,1.627
275930,3.179,1.474
442470,3.49,1.601
441938,3.411,1.565
442446,3.49,1.601
460387,3.411,1.565
407889,3.575,1.681
442457,3.319,1.513
447408,3.467,1.589
443304,3.301,1.504
460415,3.467,1.589
436739,3.301,1.504
452340,3.549,1.627
447264,3.411,1.565
443749,3.49,1.601
436734,3.411,1.565
528200,3.319,1.513
436539,3.411,1.565
429480,3.549,1.627
437390,3.285,1.487
443734,3.49,1.601
441315,3.411,1.565
408058,3.49,1.601
435893,3.467,1.589
455282,3.467,1.589
285070,3.467,1.589
442165,3.467,1.589
452617,3.49,1.601
400062,3.319,1.513
434589,3.467,1.589
436523,3.371,1.535
276535,3.411,1.565
400021,3.549,1.627
447379,3.467,1.589
447536,3.756,1.746
407788,3.49,1.601
460389,3.549,1.627
444331,3.319,1.513
460544,3.49,1.601
279573,3.575,1.681
461402,3.756,1.746
455292,3.575,1.681
440571,3.371,1.535
442144,3.26,1.481
218694,3.411,1.565
460240,3.301,1.504
438690,3.575,1.681
441413,3.371,1.535
437389,3.319,1.513
443743,3.411,1.565
240694,3.319,1.513
441398,3.549,1.627
452453,3.756,1.746
334292,3.467,1.589
440568,3.549,1.627
454987,3.575,1.681
442464,3.411,1.565
436014,3.467,1.589
460338,3.411,1.565
438935,3.371,1.535
440811,3.49,1.601
441424,3.656,1.677
441408,3.49,1.601
441391,3.411,1.565
438954,3.319,1.513
436755,3.549,1.627
437407,3.371,1.535
442475,3.26,1.481
437749,3.467,1.589
440588,3.411,1.565
441952,3.411,1.565
440808,3.656,1.677
447271,3.49,1.601
437385,3.411,1.565
435906,3.549,1.627
447813,3.319,1.513
456765,3.301,1.504
456017,3.467,1.589
